id_director;name_;bio_es;bio_en;published;filepic1;created_ts;updated_ts
324;Júlio Bressane;"Los libros, escritos, discos que rodean a los personajes de Bressane (a Miramar, Jerónimo, Mário y a Friedrich, quienes están casi todo el tiempo leyendo, escribiendo, escuchando, viendo), más la música, el cine y la pintura ocupan un espacio central y fundamental en el cine de Júlio Bressane. El lenguaje artístico es el verdadero tema de sus películas: “El lenguaje es un modo de sentir el mundo. El cine nació en tiempo de metalenguaje” y por eso sus películas se construyen próximas al ensayo, la teoría, la crítica, el análisis, el montaje de citas. Aquí un pedazo de Eisenstein. Allá otro de Nelson Pereira dos Santos. Fragmentos de películas mudas, imágenes de los primeros años del cine, imágenes que hacen frontera con el desierto, con lo anterior al cine. Una frase de Wagner, un diálogo de un film de Pasolini, un diálogo sacado de un film de Wyler, un texto de San Jerónimo, la voz de Mário Reis: nada de eso ni imágenes, ni sonidos para componer algo semejante a una antología, y sí para montar la base de una traducción imposible que reinventa, para una posible transcreación. Hacer arte para comprender qué es el arte.
Mário, Miramar, Jerónimo, Friedrich, Hilda, Matilda, Gaspar y todos los demás personajes, se comportan en la imagen como una proyección del espectador (traductor, transcreador) ante la obra de arte. Una proyección del espectador y también del realizador, del artista en cuanto sensibilidad que da un nuevo orden a los lugares comunes del arte, del artista en cuanto espectador del arte, en cuanto sensibilidad que puede decir de sí lo que cierta vez cantó un verso portugués:

“No soy yo quien describo. Yo soy el lienzo.
Y una mano oculta da color a alguien en mí”.

Imaginemos Miramar como una primera película, punto de partida. O mandarim como un prólogo. São Jerônimo y Dias de Nietzsche em Turim como el desarrollo de cuestiones esbozadas en la novela de formación de Miramar: el artista más lienzo que proyector, la proyección más algo mental que una técnica sofisticada.
[“Las imágenes hoy, mejoradas desde el punto de vista técnico, son realizadas con más facilidad –no lo digo sólo por un problema de tecnología–. ¿Cuántos millones de fotogramas fueron hechos para llegar a aquello que hoy uno hace con sencillez? (…) Creo que hubo una distorsión en cuanto a lo que se llamó calidad de imagen. Calidad de imagen significa una calidad mental, ¿no es cierto? (…) No siempre el grado problemático en el campo de las ideas, en el campo mental, es acorde al instrumento. El instrumento, a veces, es mucho más sofisticado. Es preciso tener cabeza para usar esa complejidad. ¿Comprar un Concorde para ir de Rio a Niterói? Ni levanta vuelo. ¿Ponerle una escafandra a un tipo para tirarlo en una bañera? Si se puso una escafandra, tiene que bajar doce mil metros. Entonces, eso es lo que creo, y hablo de todos nosotros. El hecho de estar yo hablando no quiere decir que esté fuera de eso. Al contrario, tal vez lo sepa bien porque estoy como todos metido en eso. En esa ausencia, en esa carencia”].
El arte como organismo vivo que se escribe a sí mismo, más creador del artista que creación de éste, en la realidad mero instrumento de aquél, simple portavoz de una fuerza exterior que no domina (“y el cine, en ese sentido, es devastador: uno hace, imagina que controla y lo que de hecho controla debe representar un cinco por ciento del film”).

José Carlos Avellar
";"The books, writings, and records surrounding Bressane’s characters (Miramar, Jerónimo, Mario, and Friedrich, who are constantly reading, writing, listening, watching), plus the music, the cinema, and the paintings, they all have a truly essential place in Júlio Bressane’s cinema. Artistic language is the true theme of his films: “Language is a way to experience the world. Cinema was born in times of meta-language”, and that’s why his films are shaped up to be similar to essays, theory, criticism, analysis, quote montage. A piece of Eisenstein here, another by Nelson Pereira Dos Santos there. Fragments of silent films, footage from the early days if cinema, images that border the desert –that which existed prior to cinema. A phrase by Wagner, a dialogue from a Pasolini film, a conversation out of a Wyler film, a text by Saint Jerome, the voice of Mario Reis: none of those things, no images or sounds are used to compose anything resembling an anthology. Instead, they do set the basis for an impossible translation that reinvents, for a possible trans-creation. Making art to understand what art is.
Mario, Miramar, Jerónimo, Friedrich, Hilda, Matilda, Gaspar, and all the other characters behave on the image as projections of a spectator (a translator, a transcreator) who faces a work of art. A projection of a spectator and also of the filmmaker, the artist as a sensibility that gives a new order to the commonplaces of art; of the artist as a spectator of art, as a sensibility that is able to say about itself what was once sang in a Portuguese verse:

“It’s not me who describes. I’m the canvas.
And a hidden hand brings color to someone in me”.

Let’s imagine Miramar as a first film, a starting point. O mandarim as a prologue. São Jerônimo and Dias de Nietzsche em Turim as the development of issues drafted in Miramar’s formation novel: the artist being more the canvas than the projector, the projection being something mental rather than a sophisticated technique.
[“Images today, improved as they are from a technological point of view, are made more easily –I’m not just saying it because of a technology problem. How many million frame shots were made in order to arrive to what we easily do today? (…) I believe there was a distortion regarding what was called image quality. Image quality means a mental quality, right? (…) The problematic sphere in the field of ideas, the mind field, is not always related to the instrument. Buying a Concorde to go from Rio to Niteroi? It doesn’t even take off. Putting a diving suit on a guy and throwing him into a bathtub? If he’s wearing a diving suit, he needs to go gown 40,000 feet. So, that’s what I believe, and I’m speaking about all of us. The fact that I’m here talking doesn’t mean I’m out of it. On the contrary, perhaps I know this well because I’m in it like everyone else. In that absence, that lack”]. 	
Art as a living organism that writes itself, more a creator of the artist than a creation made by him, who is actually a mere instrument, a simple spokesman for an external force he doesn’t dominate (“and cinema, in that sense, is devastating: you do something, you imagine that you have control, and what you actually control probably represents about five per cent of the film”).

JCA";1;julio_bressane_1.jpg;2013-03-13 19:09:52;2013-03-13 19:09:52
325;Ricardo Ramón;"Nació en 1956 en San Sebastián, España. En 1991 creó Dibulitoon Studio, desde donde ha producido cortos, series de TV y largometrajes. Dirigió Papá, soy una zombie (Bafici ‘12; con Joan Espinach).
";"He was born in 1956 in San Sebastian, Spain. In 1991 he created Dibulitoon Studio, from where he produced short films, TV shows, and feature-length films. He directed Dad, I’m a Zombie (Bafici ‘12; with Joan Espinach). ";1;ricardo_ramon_1.jpg;2013-03-13 19:38:27;2013-03-25 13:59:15
327;Michael Hegner;"Nacido en 1964 en Dinamarca, comenzó su carrera en 1987 como asistente de animación. Luego se dedicó a la publicidad y, en el 2000, codirigió con Stefan Fjeldmark su primer largometraje, Mamá ¡soy un pez!. Lo siguieron El patito feo y yo (2006; con Karsten Killerich) y Niko & the Way to the Stars (2008).";"Born in Denmark in 1964, he started his career in 1987 as an assistant animation artist. He later worked in advertising, and in 2000 he co-directed with Stefan Fjeldmark his first film Help!, I’m a Fish. This was followed by The Ugly Duckling and Me (2006; together with Karsten Killerich) and Niko & the Way to the Stars (2008).";1;michael_hegner_1.jpg;2013-03-13 19:39:36;2013-03-13 19:39:36
328;Jan Rahbek;Nacido en 1980, se graduó como director de animación en la Escuela Nacional de Cine de Dinamarca, donde realizó cortos como Poor Bob (2005) y Mambo Grill (2006). Su corto de graduación, Space Monkeys (2008), le valió numerosos reconocimientos en su país. Marco Macaco es su debut en el largometraje.;Born in 1980, he majored in Animation Filmmaking at the Denmark National Film School, where he directed several short films, including Poor Bob (2005) and Mambo Grill (2006). His graduation short film Space Monkeys (2008) won many awards in his home country. Marco Macaco is his first feature length film.;1;jan_rahbek_1.jpg;2013-03-13 19:39:57;2013-03-13 19:39:57
329;Stephan Schesch;Nació en Munich, Alemania, en 1967, y se graduó en la Academia de Cine de esa ciudad. Produjo más de una docena de series de TV y películas, entre ellas The Cave of the Yellow Dog (2005), y dirigió los estudios de animación Odeon, Ellipse y Animation X. Moon Man es su primer largometraje como director.;He was born in Munich, Germany, in 1967, and graduated from the local Film Academy. He produced more than a dozen TV shows, including The Cave of the Yellow Dog (2005), and was the head of the animation studios Odeon, Ellipse and Animation X. Moon Man is his first feature-length film.;1;stephan_schesch_1.jpg;2013-03-13 19:40:20;2013-03-13 19:40:20
330;David Bisbano;"Nacido en Buenos Aires en 1974, estudió dirección y dirección de fotografía en la Escuela Superior de Cinematografía. Trabajó en publicidad, y dirigió los largometrajes B (corta) (Bafici ‘04), María y Juan (no se conocen y simpatizan) (Bafici ‘06) y Valentino y el clan del can (2006).
";Born in Buenos Aires in 1974, he studied Filmmaking and Cinematography at the Escuela Superior de Cinematografía. He worked in advertising, and directed B (corta) (Bafici ‘04), María y Juan (no se conocen y simpatizan) (Bafici ‘06) and Valentino y el clan del can (2006).;1;david_bisbano_1.jpg;2013-03-13 19:40:40;2013-03-13 19:40:40
331;Rémi Bezançon;"Nació en París, Francia, en 1971. Estudió en la Escuela Superior de Realización Audiovisual y en la Escuela del Louvre, y dirigió Mi vida en el aire (2005), Amor de familia (2008) y Un suceso feliz (2011).
";He was born in Paris, France, in 1971. He studied at the Advanced School of Audiovisual Filmmaking and the School of Louvre, and directed Love Is in the Air (2005), The First Day of the Rest of Your Life (2008) and A Happy Event (2011).;1;remi_bezancon_1.jpg;2013-03-13 19:41:22;2013-03-13 19:41:22
332;Jean-Christophe Lie;Nacido en 1970 en Tarbes, Francia, estudió bellas artes y cine. Trabajó en Las trillizas de Belleville (Bafici ‘04) y en Kirikou et les bêtes sauvages (Bafici ‘09). En 2009 dirigió su primer corto, L’homme à la Gordini.;Born in 1970 in Tarbes, France, he studied Fine Arts and Filmmaking. He worked in The Triplets of Belleville (Bafici ‘04) and Kirikou and the Wild Beasts (Bafici ‘09). In 2009 he directed his first short film, The Man in the Blue Gordini.;1;jean-christophe_lie_1.jpg;2013-03-13 19:56:32;2013-03-13 19:56:32
333;Aaron McEuen;;;1;aaron_mceuen_1.jpg;2013-03-13 20:12:14;2013-03-13 20:12:14
334;Mike Murray;;;1;mike_murray_1.jpg;2013-03-13 20:12:24;2013-03-13 20:12:24
335;David Merrell;;;1;david_merrell_1.jpg;2013-03-13 20:12:30;2013-03-15 16:58:54
336;Ernesto Páramo   ;;;1;ernesto_paramo_1.jpg;2013-03-13 20:12:49;2013-03-13 20:12:49
337;Roberto Girón;;;1;roberto_giron_1.jpg;2013-03-13 20:12:58;2013-03-13 20:12:58
338;Lynette Wallworth ;;;1;lynette_wallworth_1.jpg;2013-03-13 20:13:21;2013-03-13 20:13:36
339;John Collingswood    ;;;1;john_collingswood_1.jpg;2013-03-13 20:13:57;2013-03-13 20:13:57
340;Tanja Raman;;;1;tanja_raman_1.jpg;2013-03-13 20:14:07;2013-03-13 20:14:07
341;Axel Straschnoy ;;;1;axel_straschnoy_1.jpg;2013-03-13 20:14:15;2013-03-13 20:14:15
342;Sandra Harnish-Lacey;;;1;sandra_harnish-lacey_1.jpg;2013-03-13 20:14:31;2013-03-13 20:14:31
343;Tom Madar;;;1;tom_madar_1.jpg;2013-03-14 15:35:06;2013-03-14 15:35:06
344;Emlly Noy;;;0;emlly_noy_1.jpg;2013-03-14 15:35:22;2013-03-15 20:06:39
345;Liran Kapel;;;1;liran_kapel_1.jpg;2013-03-14 15:35:40;2013-03-14 15:35:40
346;Yael Dekel;;;1;yael_dekel_1.jpg;2013-03-14 15:35:59;2013-03-14 15:35:59
347;Lior Golan;;;1;lior_golan_1.jpg;2013-03-14 15:36:18;2013-03-14 15:36:18
348;Tal Arbiv;;;1;tal_arbiv_1.jpg;2013-03-14 15:36:35;2013-03-14 15:36:35
349;Jorge Tabachnik;;;1;jorge_tabachnik_1.jpg;2013-03-14 17:04:25;2013-03-14 17:04:25
350;Eduardo Pla;;;1;eduardo_pla_1.jpg;2013-03-14 17:04:40;2013-03-15 21:11:23
351;Claudio Caldini;;;1;claudio_caldini_1.jpg;2013-03-14 17:04:58;2013-03-15 21:10:29
352;Sameer Makarius;;;1;sameer_makarius_1.jpg;2013-03-14 17:05:20;2013-03-14 17:05:20
353;Directores Varios (Vanguardia austríaca - Action!);"<b>Movement and Time</b>
 Gustav Deutsch     

<b>Schönberg</b>
 Sabine Hiebler, Gerhard Ertl    

<b>Yes? Oui? Ja? </b>
 Thomas Draschan     

<b>Mirror Mechanics</b>
 Siegfried A. Fruhauf     

<b>Subrosa</b>
 Karø Goldt     

<b>Arnulf Rainer</b>
 Peter Kubelka     

<b>Birth of Venus <i>Die Geburt der Venus</i>
</b> Moucle Blackout     

<b>Sunset Boulevard</b>
 Thomas Korschil     

<b>Wisla</b>
 Josef Dabernig     

<b>Body Politics</b>
 Valie Export   

<b>Instructions 
for a Light 
and Sound Machine</b>
 Peter Tscherkassky    
";;1;directores_varios_vanguardia_austriaca_-_action__1.jpg;2013-03-14 17:15:44;2013-03-15 19:40:51
354;Directores Varios - The ABCs of Death;"Kaare Andrews, Angela Bettis, 
Ernesto Díaz Espinoza, Jason Eisener, 
Bruno Forzani, Héléne Cattet, 
Adrián García Bogliano, Xavier Gens, 
Lee Hardcastle, Jorge Michel Grau, 
Noburu Iguchi, Thomas Malling, 
Anders Morgenthaler, Yoshihiro Nishimura, Banjong Pisathanakun, Simon Rumley, 
Marcel Sarmiento, Jon Schnepp, 
Srdjan Spasojevic, Timo Tjahjanto, 
Andrew Traucki, Nacho Vigalondo, Jake West, 
Ti West, Ben Wheatley, Adam Wingard, 
Yudai Yamaguchi ";;1;directores_varios_-_the_abcs_of_death_1.jpg;2013-03-14 18:05:06;2013-03-15 21:10:49
355;Directores Varios - Winter, Go Away!;"Elena Khoreva, Denis Klebeev, Dmitry Kubasov, Askold Kurov, Nadezhda Leonteva, Anna Moiseenko, Madina Mustafina, Sofia Rodkevich, Anton Seregin, Alexey Zhiryakov
";;1;directores_varios_-_winter_go_away__1.jpg;2013-03-14 18:18:42;2013-03-15 21:14:16
356;Directores Varios - Twenty Little Films ;Gustav Deutsch, Martin Arnold, Bruce Baillie, Peter Tscherkassky, Matthias Müller, Jonas Mekas, Stan Brakhage, Ernie Gehr, Ken Jacobs, Agnès Varda, Leos Carax, Jem Cohen, Jean-Luc Godard, James Benning, Apichatpong Weerasethakul, David Lynch, Chris Marker;;1;directores_varios_-_twenty_little_films_1.jpg;2013-03-14 18:22:56;2013-03-15 21:11:08
357;Directores Varios (Vanguardia austríaca - Concrete Forms);"<b>quadro</b>
 Lotte Schreiber     

<b>Besenbahn</b>
 Dietmar Offenhuber     

<b>Humanic Spot - Cubes 1
Humanic Spot - Würfel 1</b>
 Axel Corti     

<b>John Lautner - The Desert Hot Springs Motel</b>
 Sasha Pirker   

<b>Void.Seqz 5</b>
 Annja Krautgasser     

<b>Humanic Spot - Cubes 2. <i>Humanic Spot - Würfel 2</i></b>
 Axel Corti     

<b>Hyperbulie</b>
 VALIE EXPORT     


<b>Random</b>
 Marc Adrian     

<b>Chronomops</b>
 Tina Frank     

<b>Humanic Spot - Cubes Again. <i>Humanic Spot - Und immer wieder die Würfel</i></b>
 Axel Corti     

<b>The_future_of_human_containment</b>
 Michaela Schwentner     

<b>Sea Concrete Human (Malfunctions #1) </b>
 Michael Palm     

<b>Machination 84</b>
  Lia
";;1;directores_varios_vanguardia_austriaca_-_concrete_forms__1.jpg;2013-03-14 18:59:29;2013-03-15 19:41:33
358;Directores Varios (Vanguardia austríaca - Cinema Revisted);"<b>Alone. Life Wastes Andy Hardy</b>
 Martin Arnold

<b>Borgate</b>
 Lotte Schreiber 

<b>Outer Space</b>
 Peter Tscherkassky 

<b>Film ist. 7 - Komisch</b>
 Gustav Deutsch 

<b>Mosaik Mécanique (Notes on Film 03) </b>
 Norbert Pfaffenbichler 

<b>Picture Again</b>
 Linda Christanell 

<b>The Quick Brown Fox Jumps Over the Lazy Dog</b>
 Johann Lurf  
";;1;directores_varios_vanguardia_austriaca_-_cinema_revisted__1.jpg;2013-03-14 19:15:54;2013-03-14 19:15:54
359;Directores Varios (Vanguardia austríaca - Daily Business);"<b>Hernals</b>
 Hans Scheugl     

<b>Byketrouble</b>
 Carola Dertnig     

<b>Pièce touchée</b>
 Martin Arnold     

<b>Nach “pièce touchée” </b>
 Albert Sackl     

<b>Hotel Roccalba</b>
 Josef Dabernig     

<b>Bodybuilding</b>
 Ernst Schmidt Jr.     

<b>Livingroom</b>
 Sabine Hiebler, Gerhard Ertl    

<b>Danke, es hat mich sehr gefreut</b>
 Mara Mattuschka    ";;1;directores_varios_vanguardia_austriaca_-_daily_business__1.jpg;2013-03-14 19:34:00;2013-03-14 19:34:00
360;Directores Varios (Vanguardia austríaca - From A to Z and back);"<b>L’Arrivée</b>
  Peter Tscherkassky     

<b>Luukkaankangas - updated, revisited</b>
  Dariusz Kowalski     

<b>Mir mig men</b>
  Karø Goldt     

<b>Perfekt 2 - Tacoma, Washington</b>
  Dietmar Brehm    

<b>Film - An Exercise in Illusion II</b>
  Lisl Ponger     

<b>Adjunct Dislocations Adjungierte Dislokationen</b>
  VALIE EXPORT     

<b>15/67 TV</b>
  Kurt Kren     

<b>Alpine Passage</b>
  Michaela Schwentner     

<b>Vertigo Rush</b>
  Johann Lurf     
";;1;directores_varios_vanguardia_austriaca_-_from_a_to_z_and_back__1.jpg;2013-03-14 20:42:08;2013-03-14 20:42:08
361;Directores Varios (Vanguardia austríaca - Here`s looking at you);"<b>Neon</b>
  Nik Thoenen, Timo Novotny    

<b>Legal Errorist</b>
  Mara Mattuschka, Chris Haring    

<b>Spitting. <i>Spucken</i> </b>
  Friedl vom Gröller     

<b>Maria Lassnig Kantate</b>
  Maria Lassnig, Hubert Sielecki    

<b>Pullover</b>
  Günter Brus     

<b>8/64 Ana - Aktion Brus</b>
  Kurt Kren     

<b>November</b>
  Hito Steyerl     

<b>Copy Shop</b>
  Virgil Widrich     


";;1;directores_varios_vanguardia_austriaca_-_here_s_looking_at_you__1.jpg;2013-03-14 20:53:08;2013-03-14 20:53:08
